ID,Price,Province,HouseType,ConstructionYear,LivingArea_m2,Garden,Balcony,Attic,StatusRank,StatusScore,Avg_property_value_m2,Avg_property_value_per_House
2693187,224861,Limburg,CornerHouse,1966,114,0,0,0,2886,-0.82,1150,131100
2682283,169050,Zeeland,TownHouse,1951,93,1,1,0,2917,-0.87,1741.882826,161995.1028
2676535,269416,Limburg,Apartment,1962,96,1,0,0,3302,-1.74,1150,110400
2689680,70221,Zeeland,Apartment,1939,65,1,0,0,3326,-1.86,2046.153846,133000
2686417,104846,Limburg,CornerHouse,1960,95,1,0,0,3441,-2.48,1000,95000
2680482,157964,Zuid Holland,Apartment,1956,62,0,0,0,2978,-0.97,1700,105400
2676555,125590,Limburg,Apartment,1980,91,0,1,0,3113,-1.24,1400,127400
2688371,120178,Zuid Holland,Apartment,1958,70,0,0,0,3167,-1.37,1650,115500
2689216,67241,Gelderland,Apartment,1987,70,0,0,0,3489,-2.9,1781.25,124687.5
2682922,157040,Zeeland,TownHouse,1900,97,1,1,0,2453,-0.32,1741.882826,168962.6341
2677574,188621,Zeeland,TownHouse,1930,95,0,0,0,2453,-0.32,1741.882826,165478.8685
2687814,211330,Noord Brabant,NotSpecified,1948,77,0,0,0,3082,-1.17,1400,107800
2685362,185712,Flevoland,TownHouse,1975,100,1,0,0,3090,-1.19,1591.111111,159111.1111
2674869,327314,Noord Holland,TownHouse,1996,113,1,0,0,2624,-0.5,1200,135600
2690418,106793,Limburg,Apartment,1973,80,0,0,0,2969,-0.96,1600,128000
2685344,97191,Flevoland,Apartment,1982,68,0,0,0,3090,-1.19,1673.913043,113826.087
2687297,-9946,Overijssel,Apartment,1972,97,0,0,0,3549,-4.76,1300,126100
2675923,100148,Utrecht,Apartment,1985,36,0,0,0,3005,-1.02,1600,57600
2683029,127818,Limburg,TownHouse,1984,125,1,0,0,3464,-2.65,800,100000
2685444,172710,Zuid Holland,Apartment,1968,45,0,0,0,734,0.87,2100,94500
2690790,223585,Flevoland,Apartment,1996,53,0,1,0,736,0.87,1550,82150
2687618,193235,Limburg,Apartment,1963,80,0,1,0,1051,0.63,1250,100000
2691278,220472,Gelderland,Apartment,1975,89,0,0,0,1109,0.58,1781.25,158531.25
2677772,163246,Zuid Holland,Apartment,1965,70,0,0,0,2231,-0.15,1650,115500
2687823,202382,Zuid Holland,Apartment,1960,69,0,0,0,2664,-0.55,1603.279703,110626.2995
2690491,145356,Zuid Holland,Apartment,1960,65,0,0,0,2664,-0.55,1603.279703,104213.1807
2675691,149037,Noord Holland,Apartment,1998,42,0,0,0,2779,-0.68,2157.085561,90597.59358
2683738,150725,Noord Brabant,Apartment,1964,69,1,0,0,3141,-1.3,1500,103500
2692434,109358,Overijssel,Apartment,1969,88,0,1,0,3319,-1.83,1650,145200
2631646,184986,Limburg,CornerHouse,1977,115,1,0,0,3481,-2.84,1000,115000
2691728,143303,Gelderland,Apartment,1960,77,0,0,0,2869,-0.8,1832.180851,141077.9255
2674628,172169,Zuid Holland,Apartment,1965,67,0,0,0,1892,0.1,1614.635681,108180.5906
2690401,229623,Zuid Holland,Apartment,1960,55,1,0,0,2312,-0.22,1750,96250
2687646,140322,Gelderland,Apartment,1970,68,0,0,0,2907,-0.86,1832.180851,124588.2979
2682500,90855,Limburg,Apartment,1984,94.66,0,0,0,3393,-2.27,1200,113592
2682214,270926,Noord Brabant,Detached,1965,90,0,0,0,3279,-1.65,1400,126000
2679689,135717,Zuid Holland,TownHouse,1980,54,0,0,0,2154,-0.08,1783.874578,96329.22721
2691116,276083,Zeeland,CornerHouse,1980,140,1,0,0,2578,-0.43,1987.019187,278182.6862
2690404,116094,Zuid Holland,Apartment,1973,66,1,0,0,3389,-2.26,1450,95700
2686563,369903,Limburg,Detached,1926,140,1,0,0,3439,-2.48,850,119000
2686583,202106,Limburg,TownHouse,1979,87,1,0,0,3439,-2.48,850,73950
2687572,119306,Zeeland,Apartment,2009,79,0,0,0,2748,-0.65,1900,150100
2679651,221647,Zuid Holland,TownHouse,1959,69,1,0,0,3122,-1.25,1485.680161,102511.9311
2681797,95135,Overijssel,Apartment,1997,85,0,0,0,3124,-1.25,1450,123250
2686346,109612,Limburg,TownHouse,1981,87,1,0,0,3439,-2.48,950,82650
2679397,170998,Utrecht,Apartment,1960,44,0,0,0,913,0.72,2100,92400
2685916,229192,Utrecht,Apartment,2013,39,1,0,0,1172,0.54,1900,74100
2683285,236081,Noord Holland,Apartment,1977,48,1,0,0,2492,-0.35,1600,76800
2685345,216955,Flevoland,CornerHouse,1985,113,1,0,0,2504,-0.36,1620.588235,183126.4706
2681833,291740,Noord Holland,TownHouse,1932,90,1,0,0,2624,-0.5,1350,121500
2680869,144124,Gelderland,Apartment,1960,77,0,0,0,2869,-0.8,1832.180851,141077.9255
2676312,140202,Noord Brabant,Apartment,1969,47,0,0,0,2891,-0.83,1600,75200
2690467,175084,Zuid Holland,TownHouse,1965,66,0,0,0,1892,0.1,1783.874578,117735.7221
2675955,158144,Drenthe,Apartment,1998,65,0,0,0,2419,-0.3,1850,120250
2675799,157634,Zeeland,Apartment,1955,61,0,1,0,2453,-0.32,2046.153846,124815.3846
2681862,291629,Noord Holland,TownHouse,1952,90,1,0,0,2624,-0.5,1300,117000
2679306,157634,Gelderland,Apartment,1967,80,0,0,0,3106,-1.22,1781.25,142500
2689907,111985,Noord Brabant,Apartment,1978,75,0,1,0,3270,-1.63,1550,116250
2688124,280609,Noord Holland,TownHouse,1923,92,1,0,0,2215,-0.13,1200,110400
2689152,185643,Utrecht,Apartment,1982,45,0,0,0,913,0.72,2250,101250
2685355,191348,Flevoland,CornerHouse,1981,102,1,0,0,2504,-0.36,1620.588235,165300
2689842,156979,Flevoland,TownHouse,1981,78,1,0,0,2504,-0.36,1591.111111,124106.6667
2682280,219358,Zeeland,TownHouse,1980,135,1,1,0,2578,-0.43,1741.882826,235154.1815
2681454,207026,Gelderland,TownHouse,1964,113,1,0,0,2904,-0.85,1850,209050
2681849,261761,Noord Holland,CornerHouse,1955,90,1,0,0,3172,-1.38,1100,99000
2681859,262345,Noord Holland,TownHouse,1980,90,1,0,0,3172,-1.38,1300,117000
2689020,90581,Limburg,Apartment,1986,72,1,1,0,3393,-2.27,1350,97200
2690827,140913,Limburg,Semidetached,1987,80,1,0,0,3439,-2.48,850,68000
2683009,162793,Limburg,CornerHouse,1950,95,0,0,0,3472,-2.73,1300,123500
2685996,75641,Limburg,CornerHouse,1950,330,1,0,0,3543,-4.29,1000,330000
2679688,179074,Zuid Holland,TownHouse,1968,80,0,0,0,1892,0.1,1783.874578,142709.9662
2679690,175954,Zuid Holland,TownHouse,1965,66,0,0,0,1892,0.1,1783.874578,117735.7221
2687857,226136,Gelderland,Apartment,1960,72,0,0,0,2267,-0.19,1832.180851,131917.0213
2690290,96896,Overijssel,Apartment,1968,88,0,0,0,3372,-2.08,1400,123200
2680264,142594,Gelderland,Apartment,1965,56,0,0,0,3414,-2.32,1600,89600
2687779,140130,Drenthe,TownHouse,1975,124,1,0,0,3445,-2.5,1300,161200
2682131,160558,Limburg,Apartment,1896,62,1,1,0,1135,0.57,1550,96100
2687550,181708,Zuid Holland,Apartment,1965,85,0,1,0,2664,-0.55,1603.279703,136278.7748
2690768,143503,Zuid Holland,Apartment,1960,62,0,1,0,2893,-0.83,2003.157895,124195.7895
2685735,174249,Flevoland,TownHouse,1980,90,1,0,0,2914,-0.87,1591.111111,143200
2676589,184152,Limburg,TownHouse,1930,154,0,0,0,3198,-1.43,950,146300
2678969,145151,Overijssel,NotSpecified,1962,85,0,0,0,3404,-2.29,1300,110500
2689009,188717,Flevoland,TownHouse,1984,100,1,0,0,2504,-0.36,1591.111111,159111.1111
2683187,181322,Zeeland,TownHouse,1955,90,1,0,0,2748,-0.65,1650,148500
2678857,259893,Zuid Holland,TownHouse,1961,71,1,0,0,3020,-1.05,1485.680161,105483.2914
2685138,29076,Gelderland,CornerHouse,1950,70,1,0,0,3546,-4.6,1781.25,124687.5
2682609,222439,Limburg,TownHouse,1907,177,0,0,0,3113,-1.24,1200,212400
2686765,312165,Noord Holland,TownHouse,1910,91,1,0,0,2215,-0.13,1350,122850
2681083,125878,Zuid Holland,Apartment,1963,70,0,1,0,3167,-1.37,1650,115500
2681077,193545,Flevoland,Apartment,1981,59,0,0,0,2240,-0.16,1700,100300
2681873,328419,Noord Holland,TownHouse,1932,93,1,0,0,2624,-0.5,1350,125550
2685717,220336,Flevoland,TownHouse,1981,110,1,0,0,2504,-0.36,1591.111111,175022.2222
2685747,220336,Flevoland,Semidetached,1984,110,1,0,0,2504,-0.36,1658.829801,182471.2781
2685692,192526,Flevoland,TownHouse,1984,120,1,0,0,2504,-0.36,1591.111111,190933.3333
2692167,152205,Zuid Holland,Apartment,1965,79,0,1,0,2664,-0.55,1603.279703,126659.0965
2685715,172626,Flevoland,TownHouse,1981,105,1,1,0,2967,-0.96,1591.111111,167066.6667
2686095,184277,Noord Brabant,TownHouse,1968,102,1,0,0,3214,-1.45,1350,137700
2681770,191908,Noord Brabant,Apartment,1928,78,0,0,0,1473,0.36,2302.890933,179625.4928
2686076,226692,Zuid Holland,Apartment,1994,53,1,0,0,1523,0.33,1900,100700
2680483,176544,Zuid Holland,TownHouse,1965,65,0,0,0,1892,0.1,1783.874578,115951.8476
2677349,175399,Flevoland,Apartment,2016,48,0,0,0,1945,0.06,1600,76800
2685975,199105,Noord Holland,Apartment,1965,62,0,0,0,2517,-0.37,1600,99200
2693242,136014,Gelderland,Apartment,1970,79,0,0,0,3459,-2.6,1500,118500
2693768,101220,Limburg,TownHouse,1983,83,1,0,0,3472,-2.73,1287.899322,106895.6438
2681796,203136,Overijssel,Detached,1935,105,0,0,0,3492,-2.95,1050,110250
2681865,252766,Noord Holland,TownHouse,1933,105,0,0,0,2624,-0.5,1350,141750
2681850,300954,Noord Holland,TownHouse,1933,100,1,0,0,2624,-0.5,1350,135000
2686935,154988,Noord Holland,Apartment,1962,60,0,1,0,2887,-0.82,2157.085561,129425.1337
2684303,150009,Drenthe,CornerHouse,1966,159,1,0,0,3445,-2.5,1300,206700
2681293,155090,Flevoland,Apartment,1998,72,0,1,0,2626,-0.5,1550,111600
2678904,212985,Zuid Holland,Apartment,1983,74,1,1,0,2922,-0.88,1614.635681,119483.0404
2690384,198441,Limburg,TownHouse,1956,128,1,0,0,3312,-1.79,1250,160000
2691306,159429,Zuid Holland,TownHouse,1987,69,0,0,0,1640,0.26,2100,144900
2638709,211938,Zeeland,TownHouse,1975,85,1,0,0,2748,-0.65,1850,157250
2685730,180265,Flevoland,TownHouse,1981,105,1,1,0,2914,-0.87,1591.111111,167066.6667
2690837,214051,Limburg,Apartment,1953,104,0,0,0,3408,-2.3,1368.4133,142314.9832
2678245,143161,Frysl̢n,NotSpecified,1975,80,0,0,0,3428,-2.4,1150,92000
2689012,271615,Utrecht,Apartment,1979,68.5,1,1,0,1172,0.54,1900,130150
2680274,249751,Flevoland,Apartment,1985,76,0,1,0,1221,0.51,1650,125400
2685921,215206,Utrecht,Apartment,2013,38.8,1,1,0,1881,0.11,1900,73720
2686303,178948,Zuid Holland,Apartment,1967,78,0,1,0,1892,0.1,1614.635681,125941.5831
2685949,282012,Zuid Holland,CornerHouse,1981,80,1,1,0,1929,0.07,1450,116000
2693763,193395,Flevoland,TownHouse,1981,110,1,0,0,2504,-0.36,1591.111111,175022.2222
2681832,310499,Noord Holland,TownHouse,1939,110,1,0,0,2624,-0.5,1650,181500
2679538,179369,Zuid Holland,Apartment,1982,85,0,0,0,2781,-0.69,1485.680161,126282.8137
2677529,148188,Zuid Holland,Apartment,1961,70,0,1,0,2893,-0.83,2003.157895,140221.0526
2681492,179704,Flevoland,TownHouse,1976,115,1,0,0,2914,-0.87,1591.111111,182977.7778
2675893,336201,Zuid Holland,CornerHouse,1961,96,1,0,0,3020,-1.05,1485.680161,142625.2954
2690805,206046,Zuid Holland,CornerHouse,1961,73,1,0,0,3020,-1.05,1485.680161,108454.6517
2681091,191815,Zuid Holland,Apartment,1974,109,0,1,0,3043,-1.09,1485.680161,161939.1375
2681791,192788,Overijssel,Semidetached,1910,109,1,0,0,3124,-1.25,1450,158050
2688950,131098,Noord Brabant,Apartment,2000,71,0,0,0,3141,-1.3,1450,102950
2693725,155086,Noord Brabant,TownHouse,1967,117,1,0,0,3250,-1.57,1550,181350
2693579,189907,Flevoland,TownHouse,1989,103,1,0,0,3361,-2.02,1650,169950
2691793,153786,Gelderland,NotSpecified,1965,82,0,0,0,3496,-3,1600,131200
2684325,61866,Drenthe,Apartment,1994,85,1,1,0,3515,-3.23,1350,114750
2689966,74531,Limburg,NotSpecified,1969,93,0,0,0,3537,-3.64,1200,111600
2686573,100215,Limburg,TownHouse,1955,125,1,0,0,3543,-4.29,1050,131250
2685725,251957,Flevoland,Semidetached,1981,125,1,1,0,2504,-0.36,1658.829801,207353.7251
2682604,154028,Limburg,CornerHouse,1950,78,1,0,0,2598,-0.46,1100,85800
2683005,214439,Limburg,TownHouse,1929,95,0,0,0,1500,0.35,1000,95000
2682188,206643,Noord Brabant,TownHouse,1930,71,1,0,0,1891,0.1,1650,117150
2693573,240941,Zeeland,Semidetached,1935,82,1,0,0,2748,-0.65,1850,151700
2684212,184509,Zeeland,Semidetached,1938,90.3,1,0,0,2748,-0.65,1650,148995
2675853,265487,Zuid Holland,TownHouse,1985,88,1,0,0,3020,-1.05,1485.680161,130739.8542
2686574,192289,Limburg,TownHouse,1981,110,1,0,0,3485,-2.86,1100,121000
2681188,178979,Zuid Holland,Apartment,1967,80,0,1,0,2024,0.02,1750,140000
2692071,173394,Zuid Holland,Apartment,1980,72,0,0,0,2154,-0.08,1614.635681,116253.769
2674307,239798,Frysl̢n,TownHouse,1975,127,1,0,0,2862,-0.79,1300,165100
2688362,206485,Limburg,NotSpecified,1990,102,0,0,0,2911,-0.87,1450,147900
2685000,149966,Flevoland,Apartment,1978,61,0,0,0,1781,0.17,1550,94550
2676607,102577,Limburg,TownHouse,2003,129,1,0,0,3481,-2.84,1000,129000
2686157,339746,Noord Holland,TownHouse,1984,116,1,0,0,2034,0.01,1950,226200
2693599,250111,Zuid Holland,Apartment,1980,109,0,1,0,2431,-0.31,1485.680161,161939.1375
2690887,185479,Zeeland,TownHouse,1955,96,1,0,0,2748,-0.65,1650,158400
2681146,190997,Zuid Holland,Apartment,1970,88,0,0,0,2536,-0.39,1600,140800
2687809,200098,Zuid Holland,Apartment,1968,87,0,0,0,1134,0.57,1750,152250
2687540,178490,Flevoland,Apartment,2015,48,0,1,0,1945,0.06,1600,76800
2685791,207272,Zuid Holland,Apartment,1979,105,0,0,0,2154,-0.08,1614.635681,169536.7465
2681871,356217,Noord Holland,TownHouse,1934,110,1,0,0,2215,-0.13,1350,148500
2690544,178458,Noord Holland,Apartment,1976,57,0,0,0,2281,-0.2,1650,94050
2686942,269795,Zuid Holland,TownHouse,1975,90,1,0,0,2401,-0.29,1500,135000
2681145,191191,Zuid Holland,Apartment,1970,88,0,0,0,2536,-0.39,1600,140800
2675319,241992,Overijssel,NotSpecified,1881,78,0,0,0,2691,-0.58,1650,128700
2690807,274858,Zuid Holland,TownHouse,1960,86,1,0,0,3043,-1.09,1485.680161,127768.4938
2675881,263772,Zuid Holland,CornerHouse,1957,85,1,0,0,3043,-1.09,1485.680161,126282.8137
2685714,197732,Flevoland,TownHouse,1971,120,1,0,0,3090,-1.19,1591.111111,190933.3333
2688954,199726,Zuid Holland,Apartment,1978,83,1,0,0,3174,-1.38,1614.635681,134014.7615
2693185,116250,Gelderland,TownHouse,1976,89,0,0,0,3284,-1.69,1300,115700
2687813,133400,Noord Brabant,Apartment,1965,70,0,0,0,3346,-1.97,2302.890933,161202.3653
2692393,189170,Zuid Holland,Apartment,1978,102,0,1,0,2660,-0.54,1614.635681,164692.8395
2678589,213454,Gelderland,NotSpecified,1980,105,0,0,0,2836,-0.75,1781.25,187031.25
2693188,236453,Limburg,CornerHouse,1965,117,0,0,0,2886,-0.82,1150,134550
2686433,130361,Limburg,CornerHouse,1986,110,1,0,0,3481,-2.84,1050,115500
2684283,130907,Drenthe,Semidetached,2007,127,1,0,0,3504,-3.11,1400,177800
2681992,249966,Zuid Holland,Apartment,1991,80,0,1,0,142,1.74,2003.157895,160252.6316
2688133,320990,Zuid Holland,Apartment,1962,75,1,0,0,734,0.87,2100,157500
2686920,237970,Zuid Holland,TownHouse,1980,96,0,0,0,2154,-0.08,1783.874578,171251.9595
2689160,136567,Drenthe,Semidetached,1915,70,1,0,0,2419,-0.3,1850,129500
2686228,259484,Utrecht,Apartment,1968,97.4,1,1,0,2752,-0.66,1750,170450
2693739,177379,Limburg,TownHouse,1957,80,1,0,0,2886,-0.82,1450,116000
2680865,180156,Utrecht,Apartment,1964,66,0,0,0,2894,-0.83,2100,138600
2677551,151767,Utrecht,TownHouse,2014,37,0,1,0,1761,0.18,2050,75850
2693238,275986,Noord Holland,Apartment,1972,83,0,0,0,2281,-0.2,1650,136950
2676631,219565,Limburg,Semidetached,1970,103,1,0,0,3053,-1.11,1050,108150
2692037,126126,Drenthe,CornerHouse,1952,100,0,0,0,3398,-2.28,1400,140000
2679550,249695,Noord Holland,Apartment,1961,72,0,1,0,2887,-0.82,2157.085561,155310.1604
2675761,200190,Flevoland,TownHouse,1998,84,1,0,0,1179,0.53,1600,134400
2688710,240322,Zuid Holland,Apartment,1988,81,0,0,0,1892,0.1,1614.635681,130785.4902
2693783,181162,Gelderland,Apartment,1975,95,1,0,0,2267,-0.19,1832.180851,174057.1809
2692618,189746,Flevoland,TownHouse,1992,88,1,0,0,2626,-0.5,1550,136400
2686932,110774,Utrecht,Apartment,1923,49,0,0,0,3005,-1.02,1800,88200
2675793,194266,Noord Brabant,CornerHouse,1972,145,1,0,0,3214,-1.45,1350,195750
2674760,124787,Limburg,TownHouse,1929,103,1,0,0,3393,-2.27,1200,123600
2690792,218127,Flevoland,TownHouse,1989,105,1,0,0,1945,0.06,1600,168000
2685740,201078,Flevoland,Semidetached,1979,130,1,0,0,3090,-1.19,1658.829801,215647.8741
2690922,219914,Overijssel,TownHouse,2005,114,1,0,0,3231,-1.5,1550,176700
2677759,241472,Overijssel,TownHouse,1884,72,1,0,0,2691,-0.58,1600,115200
2676599,139549,Limburg,Apartment,1966,130,0,0,0,3113,-1.24,1052.33205,136803.1665
2684152,306934,Zuid Holland,Semidetached,1935,94,1,0,0,1143,0.56,1600,150400
2679399,288361,Utrecht,Apartment,1981,80,0,0,0,1172,0.54,1900,152000
2685908,263207,Utrecht,Apartment,1981,105,1,0,0,1881,0.11,1800,189000
2684951,273782,Noord Brabant,TownHouse,1980,119,1,0,0,1913,0.09,1707.342657,203173.7762
2692630,329978,Zuid Holland,TownHouse,1980,120,1,0,0,1929,0.07,1500,180000
2686914,290621,Zuid Holland,Detached,1930,62,0,0,0,1949,0.06,2117.916984,131310.853
2688713,184083,Zuid Holland,Apartment,1981,106,0,0,0,2154,-0.08,1614.635681,171151.3822
2675825,343695,Zuid Holland,TownHouse,1977,114,1,0,0,2318,-0.22,1450,165300
2682258,213905,Zeeland,TownHouse,1930,230,1,0,0,2453,-0.32,1741.882826,400633.05
2681843,350966,Noord Holland,CornerHouse,1967,130,1,0,0,3172,-1.38,1400,182000
2681087,182987,Noord Brabant,TownHouse,1983,94,0,0,0,3250,-1.57,1650,155100
2692960,206921,Utrecht,Apartment,1977,75,0,0,0,1047,0.63,1800,135000
2691727,260486,Gelderland,TownHouse,1976,121,0,0,0,1676,0.24,2003.178629,242384.6141
2685783,290160,Zuid Holland,TownHouse,1982,101,1,0,0,1929,0.07,1600,161600
2683583,222058,Gelderland,TownHouse,1972,118,1,0,0,2729,-0.62,2003.178629,236375.0782
2689135,187656,Zeeland,TownHouse,1966,82,0,0,0,2748,-0.65,1650,135300
2679594,225715,Utrecht,Apartment,1985,85,1,1,0,2752,-0.66,1800,153000
2690986,146651,Noord Brabant,Apartment,1968,81,0,0,0,2986,-0.99,1850,149850
2681166,169337,Noord Brabant,TownHouse,1968,99,1,0,0,3082,-1.17,1600,158400
2675863,343902,Zuid Holland,TownHouse,1975,120,1,1,0,3043,-1.09,1485.680161,178281.6193
2692166,409751,Zuid Holland,TownHouse,1980,114,1,0,0,1149,0.56,1500,171000
2691262,310790,Flevoland,TownHouse,1997,78,1,0,0,1179,0.53,1600,124800
2687288,272973,Noord Brabant,NotSpecified,1987,105,0,0,0,1891,0.1,1750,183750
2688877,270185,Flevoland,CornerHouse,1987,102,1,0,0,1945,0.06,1600,163200
2685690,226615,Flevoland,TownHouse,1993,115,1,0,0,2504,-0.36,1591.111111,182977.7778
2688374,221725,Flevoland,NotSpecified,1987,97,0,0,0,2626,-0.5,1550,150350
2692612,158331,Flevoland,Apartment,1984,84,1,1,0,2703,-0.59,1500,126000
2685677,210319,Flevoland,CornerHouse,1975,130,1,0,0,2967,-0.96,1620.588235,210676.4706
2689740,208552,Limburg,TownHouse,1920,105,0,0,0,2977,-0.97,1700,178500
2680546,173185,Zuid Holland,TownHouse,1974,101,0,0,0,3043,-1.09,1485.680161,150053.6963
2689153,169699,Gelderland,CornerHouse,1975,97,1,0,0,3108,-1.22,1781.25,172781.25
2687284,187402,Zuid Holland,Apartment,1978,85,0,0,0,3174,-1.38,1614.635681,137244.0329
2684577,259131,Zuid Holland,TownHouse,1950,93,1,0,0,3233,-1.5,1750,162750
2688873,188724,Flevoland,TownHouse,1982,80,1,0,0,3361,-2.02,1650,132000
2684160,263345,Zuid Holland,TownHouse,1953,82,1,0,0,2739,-0.64,2000,164000
2692105,269591,Zuid Holland,TownHouse,1939,95,1,0,0,2739,-0.64,2000,190000
2692021,292011,Zuid Holland,TownHouse,1935,69.9,1,0,0,2832,-0.75,1850,129315
2691020,307529,Zuid Holland,Semidetached,1930,80,1,0,0,1143,0.56,1600,128000
2675835,244523,Zuid Holland,CornerHouse,1965,108,1,0,0,3043,-1.09,1485.680161,160453.4574
2684507,267121,Zuid Holland,TownHouse,1961,79,1,1,0,2673,-0.56,1850,146150
2690648,251598,Gelderland,NotSpecified,1983,107,0,0,0,3108,-1.22,1781.25,190593.75
2675841,196201,Zuid Holland,Apartment,2000,85,0,1,0,3020,-1.05,1485.680161,126282.8137
2677283,246517,Flevoland,TownHouse,2003,90,0,0,0,736,0.87,1500,135000
2678903,261754,Zuid Holland,TownHouse,1957,76,1,0,0,1892,0.1,1783.874578,135574.4679
2680505,317388,Zuid Holland,CornerHouse,1961,85,1,0,0,2231,-0.15,1650,140250
2691252,324646,Zuid Holland,TownHouse,1967,100,1,0,0,2231,-0.15,1650,165000
2687807,224406,Flevoland,NotSpecified,1988,117,0,0,0,2626,-0.5,1550,181350
2674262,238467,Noord Brabant,NotSpecified,1957,74,0,0,0,2895,-0.83,1700,125800
2685653,159309,Flevoland,Apartment,2008,100,0,0,0,2914,-0.87,1673.913043,167391.3043
2689219,115172,Gelderland,Apartment,2008,84,0,0,0,3329,-1.88,1781.25,149625
2674990,271183,Noord Brabant,TownHouse,1971,97,1,0,0,3258,-1.59,1707.342657,165612.2378
2689090,174889,Noord Brabant,TownHouse,1979,115,1,0,0,3356,-2,1550,178250
2680931,168533,Noord Brabant,Apartment,1979,87,0,0,0,1432,0.38,1700,147900
2682224,220111,Noord Brabant,TownHouse,1980,112,1,0,0,1891,0.1,1650,184800
2681238,294842,Zuid Holland,Apartment,1979,115,1,0,0,2154,-0.08,1614.635681,185683.1033
2684513,287734,Zuid Holland,Semidetached,1935,75.5,1,0,0,2266,-0.19,1900,143450
2683286,361747,Noord Holland,TownHouse,1978,123,1,0,0,2440,-0.32,1450,178350
2692414,217865,Overijssel,NotSpecified,1971,113,0,0,0,2864,-0.79,1540.455342,174071.4536
2684944,210584,Noord Brabant,Semidetached,1925,130,1,0,0,3033,-1.08,1707.342657,221954.5455
2677563,341144,Zuid Holland,TownHouse,1957,106,1,0,0,3043,-1.09,1485.680161,157482.0971
2686986,167077,Gelderland,NotSpecified,1974,136,0,0,0,3400,-2.28,1400,190400
2685697,173995,Flevoland,TownHouse,1976,130,1,0,0,3090,-1.19,1591.111111,206844.4444
2685745,176782,Flevoland,Semidetached,1976,145,1,0,0,3090,-1.19,1658.829801,240530.3211
2690322,249899,Noord Brabant,TownHouse,1988,117,0,0,0,1913,0.09,1707.342657,199759.0909
2680355,334514,Zuid Holland,TownHouse,1980,111,1,0,0,1929,0.07,1600,177600
2677339,210354,Gelderland,NotSpecified,1973,100,0,0,0,2248,-0.17,1638.90223,163890.223
2684558,274918,Zuid Holland,TownHouse,1953,82,1,0,0,2536,-0.39,1850,151700
2676314,236544,Noord Holland,TownHouse,1982,109,0,0,0,2649,-0.53,1600,174400
2681259,192531,Zeeland,Semidetached,1996,84,1,0,0,2748,-0.65,1850,155400
2683337,344662,Noord Holland,TownHouse,1964,108,1,0,0,2865,-0.8,1700,183600
2682610,207632,Limburg,Semidetached,1930,135,1,0,0,3053,-1.11,1400,189000
2682291,148502,Zeeland,Semidetached,1955,100,1,0,0,3326,-1.86,1698.226212,169822.6212
2676499,146183,Limburg,CornerHouse,1971,109,1,0,0,3537,-3.64,1350,147150
